event_id,timestamp_us,duration_us,intensity,num_flows,application,condition,has_indicator,indicator_lead_time_us,indicator_type
9605,60262.595693186464,132.6445881897633,2.531593073742763,84,kafka,high_load,False,0.0,
9606,23252.24837067692,192.65488964173002,2.09655677064204,24,kafka,high_load,True,66.89972419214948,TSO
9607,52060.36784946163,156.70843105762984,2.5086111940673526,152,kafka,high_load,True,55.906343784552064,TSO
9608,15331.376263506092,278.44848420155404,1.764984071779555,42,kafka,high_load,True,46.15417249899272,TSO
9609,48573.76095150411,368.8259855097856,1.9086480659231335,93,kafka,high_load,True,59.59799732568835,TSO
9610,43208.09451563531,94.97438018118834,1.9292986394364577,34,kafka,high_load,False,0.0,
9611,15016.123111191648,92.17996987593386,2.2630664227335977,19,kafka,high_load,True,56.3418628816944,TSO
9612,89295.07668609124,120.4378702647798,1.5130538055605158,26,kafka,high_load,False,0.0,
9613,6146.1301077286535,65.3719679237498,1.9462444005306603,17,kafka,high_load,True,30.906641281386307,TSO
9614,45325.09561550716,75.78891447903517,1.9053027188318303,52,kafka,high_load,True,57.185083055935415,TSO
9615,95224.21173730322,119.56203980960923,2.0659229185277224,59,kafka,high_load,True,55.920373061764515,TSO
9616,79273.96840642914,135.6715541554397,1.602254258562094,41,kafka,high_load,False,0.0,
9617,4526.804795127348,109.02322049148988,2.316607707764051,15,kafka,high_load,False,0.0,
9618,24535.177001005515,118.27612448894149,1.8427481023340575,85,kafka,high_load,False,0.0,
9619,52359.12811148954,79.23725179369625,2.2771035687463588,25,kafka,high_load,True,56.54354311032223,TSO
9620,21029.555425982115,124.19329039376686,1.5815555195037057,32,kafka,high_load,False,0.0,
9621,33798.8641638314,69.39098328491978,1.9111662702531738,51,kafka,high_load,False,0.0,
9622,35168.16483178829,97.52604495980708,1.847877341094642,37,kafka,high_load,True,50.42799523675571,TSO
9623,60332.3629002106,226.78303838116705,1.917984240624257,93,kafka,high_load,True,50.70223872586922,TSO
9624,74615.98812778872,106.84157154757715,2.1447791609541387,90,kafka,high_load,True,61.56931345853213,TSO
9625,94239.66586184593,112.706662168526,1.6925252544232183,89,kafka,high_load,True,60.74064542532429,TSO
9626,18999.70780308966,86.76751543203885,1.8444795379989383,36,kafka,high_load,False,0.0,
9627,12492.51812281208,135.6394716840861,2.1498491094291476,174,kafka,high_load,True,57.04097990005648,TSO
9628,38296.419264927405,267.89847098891624,2.0526121470433853,41,kafka,high_load,True,56.063426543984214,TSO
9629,86497.18345079957,107.5148332605988,1.6070192120127686,21,kafka,high_load,True,49.1316533507452,TSO
9630,81742.07189784531,170.87476777480543,2.337355677550113,67,kafka,high_load,True,104.92782471983577,TSO
9631,69668.48667151172,123.9393768615604,2.597697540586945,132,kafka,high_load,False,0.0,
9632,3410.2359785098015,72.30916144145955,2.633026511614182,74,kafka,high_load,True,40.82539744134561,TSO
9633,93241.17103251867,171.46320403898162,1.7123636456598887,58,kafka,high_load,True,47.927510377300706,TSO
9634,87638.28608528218,80.4599370713696,2.0298919661805983,64,kafka,high_load,False,0.0,
9635,90177.23157625925,240.4323095486002,2.380407427566057,50,kafka,high_load,True,48.59566434271685,TSO
9636,52270.56270551659,231.44212369835097,1.9567841421550427,78,kafka,high_load,True,55.739940455492935,TSO
9637,80166.84201088936,73.71166402370221,1.5602099895967105,42,kafka,high_load,True,67.10069771200024,TSO
9638,75954.74083951754,49.64728069319044,2.129324295433302,51,kafka,high_load,True,57.639510067745164,TSO
9639,32449.95234017236,99.7312563376373,2.0924160282411117,62,kafka,high_load,True,65.84442730663918,TSO
9640,27921.16610234281,229.7897507875495,2.165790441126287,65,kafka,high_load,True,79.50044535967648,TSO
9641,81835.95013523132,194.34403966703016,2.1351407509227016,73,kafka,high_load,False,0.0,
9642,25606.15861493638,96.45757179933145,1.706280025481408,101,kafka,high_load,True,75.52865847427633,TSO
9643,3866.181181560735,147.3131109483181,1.588592198484535,17,kafka,high_load,True,44.189641602079725,TSO
9644,11560.074734259173,155.55129770052667,1.682368750908897,91,kafka,high_load,True,47.47768703401202,TSO
9645,76978.19957102921,115.78076844762215,2.4206169571564344,90,kafka,high_load,True,57.749229137173415,TSO
9646,14040.683865519542,136.48333214652024,1.5714099155714254,28,kafka,high_load,True,37.87953639202604,TSO
9647,44587.38902715982,178.3112994938067,2.2739609126518383,65,kafka,high_load,True,38.94694947630162,TSO
9648,50079.70704905469,72.7639204860595,1.6699604972711506,25,kafka,high_load,True,43.40622387551107,TSO
9649,84462.96330240802,225.23488470132457,2.223362660049788,14,kafka,high_load,False,0.0,
9650,95179.28597307515,104.48031560986904,1.9672046761746702,57,kafka,high_load,False,0.0,
9651,66539.18118143971,176.3602343910092,1.9965200438291573,57,kafka,high_load,True,32.27004995257553,TSO
9652,40079.72851593137,83.94223919018332,2.067331327973207,105,kafka,high_load,False,0.0,
9653,28787.32598665211,188.01684998765015,1.833875367552988,37,kafka,high_load,True,79.23352526343736,TSO
9654,41412.798360505876,234.77921752006534,1.8232319426463404,46,kafka,high_load,True,93.6659313663453,TSO
9655,18016.36947759664,207.31761204590413,2.0629118947135123,52,kafka,high_load,True,99.67469861560541,TSO
9656,93028.28443194143,86.18914247903892,1.680992969559337,6,kafka,high_load,False,0.0,
9657,16500.745482334612,87.4705970829066,1.8004760336243197,64,kafka,high_load,True,72.8769226264448,TSO
9658,46892.45122945129,205.36319051731172,1.943751023954637,75,kafka,high_load,True,73.18626042599635,TSO
9659,39226.510827084894,284.86127368131844,2.1737640322735396,17,kafka,high_load,True,61.60975776334634,TSO
9660,69767.44117921115,94.87574383358178,2.3201193460352156,35,kafka,high_load,True,67.03047369588445,TSO
9661,19046.313671198244,149.59422607231778,1.8753030601013034,20,kafka,high_load,True,46.772022888570135,TSO
9662,89978.17151365838,137.4648768314519,2.499886365607331,37,kafka,high_load,True,52.23968769238396,TSO
9663,66276.6643221193,176.2600375903273,1.8393280973949846,84,kafka,high_load,False,0.0,
9664,79227.60110362526,303.46198470870223,1.4798848054633615,18,kafka,high_load,False,0.0,
9665,79646.96911098172,198.59408695937418,2.8126079537866726,24,kafka,high_load,True,61.46716821561343,TSO
9666,87498.87117726059,200.15438622636526,1.8447191877249929,68,kafka,high_load,False,0.0,
9667,77122.85249341566,264.41662872403066,2.744204508031663,10,kafka,high_load,False,0.0,
9668,90901.75007895108,285.73248154570376,2.192742197038891,27,kafka,high_load,False,0.0,
9669,34856.551266553404,153.8384666213973,1.985301096324442,28,kafka,high_load,True,42.90130984562324,TSO
9670,91032.42204019237,92.55355954375521,1.8470259671051774,45,kafka,high_load,False,0.0,
9671,23039.55887391763,179.0856075255921,1.7276246389601972,92,kafka,high_load,True,86.44289719262102,TSO
9672,73027.18310265632,130.82765204682252,1.948399409416782,81,kafka,high_load,False,0.0,
9673,96884.35317656056,80.2026196881705,1.70718408487044,39,kafka,high_load,True,90.3868428087256,TSO
9674,54561.25140540066,91.61568586032699,1.9739629012126008,136,kafka,high_load,True,59.575808509130475,TSO
9675,43564.18505550434,215.00682149036632,2.061229199045689,55,kafka,high_load,False,0.0,
9676,21005.616221286295,261.5494323014855,1.8961488552076542,87,kafka,high_load,True,58.31875529400509,TSO
9677,74934.66962564082,71.29797051234439,1.7316867085135337,35,kafka,high_load,True,94.61341154358962,TSO
9678,19868.386271647487,129.2874509444322,2.002819121128761,148,kafka,high_load,False,0.0,
9679,56578.59322136683,62.22773555025233,1.8684115058654662,40,kafka,high_load,True,41.979747486525966,TSO
9680,56828.6938174439,141.69760149129178,2.3397532023397014,92,kafka,high_load,False,0.0,
9681,30702.966058018344,124.0556556917014,1.843669203535208,25,kafka,high_load,True,59.203165955997946,TSO
9682,86351.25459127125,225.17398598719043,1.8943937323008426,64,kafka,high_load,True,52.44172795365883,TSO
9683,51094.580674434044,121.27948508473824,1.9683198453150363,29,kafka,high_load,True,43.90122282967785,TSO
9684,10539.874686430418,98.56853579047468,2.0498206001547583,27,kafka,high_load,False,0.0,
9685,80474.006847875,194.35344941168447,2.220759460841796,89,kafka,high_load,True,74.69230639401059,TSO
9686,9116.639255243375,169.6835534093998,1.8725155346142215,19,kafka,high_load,True,46.661738283938625,TSO
9687,70327.22274596633,100.86294264623136,1.8359237439560885,78,kafka,high_load,True,61.63491323857425,TSO
9688,52385.5581242303,226.14163519079528,2.269850713038552,492,kafka,high_load,True,64.55728618536078,TSO
9689,67234.00158582124,123.30868068090852,1.90913989346393,116,kafka,high_load,True,36.51264345867514,TSO
9690,34905.82871819876,226.00663067324237,2.1778178747619683,43,kafka,high_load,True,78.04218003498885,TSO
9691,88521.34030553553,148.7102902678182,2.2689055619245555,91,kafka,high_load,True,50.29820599590508,TSO
9692,79684.74418772213,168.6920367784536,2.120121301292896,38,kafka,high_load,True,57.46766506560828,TSO
9693,66656.96248000978,164.45457012667586,2.664425501791357,25,kafka,high_load,True,77.04688722415746,TSO
9694,5086.342588132675,142.99527601175586,2.3548974637747095,28,kafka,high_load,True,55.109312168619525,TSO
9695,64577.31545733474,205.89064793985546,2.1783574865888005,9,kafka,high_load,True,63.64823264377884,TSO
9696,22537.01480371012,159.09356792202723,1.665458774076774,19,kafka,high_load,True,53.70583733223092,TSO
9697,54646.82709175246,179.5415983772006,2.1545954321761713,80,kafka,high_load,False,0.0,
9698,71661.95126337137,114.82510631690768,1.7922136964035482,98,kafka,high_load,False,0.0,
9699,17639.45424682852,111.02841321275966,2.4321656845329622,16,kafka,high_load,True,40.94665431149621,TSO
9700,79087.46030842686,141.08127287859898,2.193629546503305,126,kafka,high_load,True,67.14786063961994,TSO
9701,96054.36666283985,173.168848597111,2.24020140309722,69,kafka,high_load,True,78.45002203533993,TSO
9702,56003.26801570005,97.58397205388228,2.3116238716595974,44,kafka,high_load,False,0.0,
9703,1211.1493606326019,177.54208471124696,2.109999971695241,31,kafka,high_load,True,42.82462787259702,TSO
9704,21257.379206446236,147.33609131391478,1.9695709443704519,78,kafka,high_load,True,58.75575360831371,TSO
9705,33282.06268890777,150.46210096744562,2.11313179802544,23,kafka,high_load,False,0.0,
9706,85914.9431165945,88.38071624705374,2.157751125175059,79,kafka,high_load,False,0.0,
9707,40394.13075126494,193.67111397970967,1.6628739411248756,39,kafka,high_load,False,0.0,
9708,73722.62260874119,101.94601060020706,2.642778844287976,45,kafka,high_load,True,56.603700529869684,TSO
9709,61494.25513510989,154.68684639929307,2.3519797206834583,34,kafka,high_load,False,0.0,
9710,55941.10664886007,345.45111106256684,1.8959676479063527,59,kafka,high_load,True,26.71975006662072,TSO
9711,45982.301671412206,157.03248759519985,1.627799523078039,49,kafka,high_load,True,94.91261393511927,TSO
9712,75355.2714618256,145.36410546931972,2.0357653071310122,33,kafka,high_load,False,0.0,
9713,59397.120206622036,370.3170926598101,2.72179562174892,169,kafka,high_load,True,55.7921063745222,TSO
9714,21550.28627129212,259.5446586553847,1.2340036662752658,15,kafka,high_load,True,47.362256276400416,TSO
9715,11731.23257137083,102.12395449394046,1.5172828998238783,67,kafka,high_load,True,82.5612668139092,TSO
9716,47194.02093682784,166.29742981412997,1.6670095950544592,22,kafka,high_load,True,75.29615820542544,TSO
9717,83206.09672265722,216.19684659417211,1.6777227446981329,76,kafka,high_load,True,48.506684437352526,TSO
9718,28351.11945587451,184.13394866318814,1.5558192894047616,39,kafka,high_load,True,78.02206823118776,TSO
9719,42086.62313055788,130.59960012230766,2.203295828863643,17,kafka,high_load,True,81.11164703143376,TSO
9720,88101.07486892937,200.1970462740289,2.0381510660055357,65,kafka,high_load,False,0.0,
9721,65278.83095589371,155.4563674347889,1.7537512493349547,28,kafka,high_load,True,41.70384659038305,TSO
9722,62462.79640439408,81.64022207322239,2.162811538472144,151,kafka,high_load,False,0.0,
9723,40212.42042871624,267.54890700033025,1.895228596291674,96,kafka,high_load,True,41.96365580400898,TSO
9724,17759.627536913948,294.65059986856375,1.8625081506332462,51,kafka,high_load,False,0.0,
9725,75157.20446365669,90.78075082252843,1.7887101580088296,7,kafka,high_load,False,0.0,
9726,20837.78394621285,149.01361842809348,2.024144212660196,66,kafka,high_load,True,46.53064947069699,TSO
9727,24650.640174961736,96.3691082632006,1.6395147246561899,74,kafka,high_load,True,38.29925283827577,TSO
9728,39588.11091535153,331.92763147933704,2.3573798748135086,91,kafka,high_load,True,80.30169332867479,TSO
9729,62360.07096271321,170.08094851128195,2.261884697613949,34,kafka,high_load,True,57.69785206661072,TSO
9730,89947.17781122422,128.1515397961887,2.3863585209308633,23,kafka,high_load,True,57.72529440328947,TSO
9731,43491.051397133415,272.6605372909688,2.385760868423649,33,kafka,high_load,True,55.91897616201927,TSO
9732,16026.917269414298,117.52136287863384,2.1380230269724443,36,kafka,high_load,True,63.00131309468382,TSO
9733,73387.63549170102,159.65816386715454,1.8285550009893192,49,kafka,high_load,True,31.83733642689115,TSO
9734,68657.8491726218,57.47404224877481,1.9686351347839353,66,kafka,high_load,False,0.0,
9735,60167.32898455791,290.87340105430775,2.278949700101789,97,kafka,high_load,False,0.0,
9736,82423.75163338415,85.0990372645944,2.1532816853897727,16,kafka,high_load,True,105.64072663832923,TSO
9737,79912.91076321206,181.0118598917747,1.6968309679547195,14,kafka,high_load,True,73.27940858717965,TSO
9738,11657.17330578745,166.23637578837187,1.9452739618230848,21,kafka,high_load,False,0.0,
9739,56888.87674146983,154.62259690634005,2.7334669031162604,10,kafka,high_load,True,69.0033368626915,TSO
9740,85556.2966390122,74.80513768241052,2.3368977962487336,15,kafka,high_load,False,0.0,
9741,85179.92164518348,127.97087240825594,2.4384810255695877,25,kafka,high_load,True,21.29682355873007,TSO
9742,14433.722683679007,144.7824977002446,1.614537836153679,28,kafka,high_load,True,35.58308040766246,TSO
9743,26896.473268496935,158.12353260659475,1.2835925310982903,149,kafka,high_load,True,53.167990098211135,TSO
9744,28191.047510493772,109.20940735232385,2.001873936713802,56,kafka,high_load,True,51.61932082001553,TSO
9745,6653.5382002911865,53.177805227788596,1.6353928691809612,29,kafka,high_load,True,35.44770648788387,TSO
9746,44905.9565268353,353.24140421522134,1.5627148832551965,167,kafka,high_load,True,28.533419512190946,TSO
9747,66134.06304745916,222.8347039179444,1.590406037661502,38,kafka,high_load,False,0.0,
9748,47373.99075840227,131.88280241674278,2.207395418550932,43,kafka,high_load,True,39.3945246271996,TSO
9749,20925.820879661384,201.54278971407567,2.64850857567753,41,kafka,high_load,True,58.40500294728419,TSO
9750,77375.12575524629,120.55629331147982,1.9623252350845035,81,kafka,high_load,True,58.63227585135643,TSO
9751,6398.6302586942265,182.00146320639158,1.8751537013693915,52,kafka,high_load,True,29.486407723880422,TSO
9752,8801.263060406573,143.0102812887295,2.5579144759986323,43,kafka,high_load,True,61.21681110290654,TSO
9753,51944.14755757369,225.73542121799196,1.5262309737849895,14,kafka,high_load,True,78.4074240786251,TSO
9754,28839.435759558462,80.70024855903745,1.8637925970873999,128,kafka,high_load,True,53.401978159821454,TSO
9755,25016.056987677715,36.58010893240985,1.7004881530972085,51,kafka,high_load,True,99.24293200825618,TSO
9756,40022.11778747023,119.35506919373611,1.6999931701793083,75,kafka,high_load,True,18.459237360095752,TSO
9757,66975.24950076565,219.26845870651968,2.0508312693718893,53,kafka,high_load,True,73.64489268556399,TSO
9758,56600.1458541183,454.7386195156431,2.119299989983258,81,kafka,high_load,False,0.0,
9759,9003.75053443454,185.0509334404085,1.7274175637419995,168,kafka,high_load,True,59.18581796809749,TSO
9760,56648.712116653696,269.21397937712567,1.98621723663865,32,kafka,high_load,True,38.54812071541851,TSO
9761,45173.249948661076,178.3148820738317,2.2323127018045983,36,kafka,high_load,True,59.41843255015624,TSO
9762,83867.03563656536,142.2984910657787,2.0016539363271537,35,kafka,high_load,True,49.02089539941291,TSO
9763,14042.30086042012,144.72777402533356,2.1796488943620873,113,kafka,high_load,False,0.0,
9764,21302.520315384965,88.70371001941514,1.9236893332945693,53,kafka,high_load,True,100.83197079063743,TSO
9765,91436.72572687407,175.86159096154907,1.6974573027442381,43,kafka,high_load,False,0.0,
9766,43743.76852945838,269.6697151098982,1.9974908667567988,13,kafka,high_load,True,69.7537431994973,TSO
9767,62486.109776507794,130.87340476130086,2.1203110715150797,94,kafka,high_load,True,57.07216116705955,TSO
9768,19456.78128360129,289.4847798540811,1.6602997343493235,36,kafka,high_load,True,63.91732593276594,TSO
9769,82328.54362251016,119.61601037052728,1.8000269632236339,27,kafka,high_load,False,0.0,
9770,49051.65976390066,194.44308818615522,1.671910633777702,44,kafka,high_load,True,61.658614124772754,TSO
9771,31688.460284685192,212.64589089750066,2.028763028719041,231,kafka,high_load,False,0.0,
9772,45964.709926296906,125.39256465941247,1.9291700397012945,74,kafka,high_load,True,31.508023686126116,TSO
9773,3976.113393156089,54.65875389540791,1.796899856378321,17,kafka,high_load,False,0.0,
9774,96092.68552903249,48.56148685666317,2.2227575222572495,26,kafka,high_load,True,77.25819087557149,TSO
9775,7154.185001864766,209.79329527313723,1.8500832072929667,28,kafka,high_load,True,92.13314647433586,TSO
9776,44568.87869860804,84.77863270476388,2.2213570187516227,106,kafka,high_load,False,0.0,
9777,82884.88036511041,190.30524640592202,2.170722092854945,57,kafka,high_load,True,44.95163668643931,TSO
9778,74375.90396348046,83.20379104680563,2.126850417259733,140,kafka,high_load,True,52.78834962078075,TSO
9779,53677.54704424932,119.53947584453152,1.631344657954141,19,kafka,high_load,False,0.0,
9780,46880.61387698659,157.59092378429708,2.229860918817055,24,kafka,high_load,False,0.0,
9781,91267.09149404337,56.98801881227033,1.7154598793983284,28,kafka,high_load,True,65.89101970184691,TSO
9782,95369.22515326054,217.17612108224702,2.7686807897320094,45,kafka,high_load,True,50.959536046351396,TSO
9783,87500.57347582083,98.52555211303644,2.095638172031319,124,kafka,high_load,True,46.7185033510696,TSO
9784,23026.53042911712,84.37214540949593,2.0402619427471462,57,kafka,high_load,True,54.26077589588741,TSO
9785,70152.7781247531,85.83567920830883,2.189695389177359,38,kafka,high_load,True,49.387553150957764,TSO
9786,24735.53893563839,171.6747053661889,2.634623372016767,37,kafka,high_load,True,56.626535065334345,TSO
9787,69197.40461583919,122.72109570644088,2.298051229253585,33,kafka,high_load,True,41.128446116082785,TSO
9788,63013.59279378347,233.2992087985588,1.9395764873772425,18,kafka,high_load,True,48.61946707712035,TSO
9789,46516.62620159599,185.7794595420622,2.098145150089442,37,kafka,high_load,False,0.0,
9790,55074.79094428181,190.06161021675214,1.6766105911716154,39,kafka,high_load,True,52.16205477429691,TSO
9791,44635.53478944963,290.76592916852076,2.000228577706223,185,kafka,high_load,False,0.0,
9792,5411.641966349989,120.87637286939749,2.194681254064063,53,kafka,high_load,True,66.47258720963036,TSO
9793,72531.04220566832,236.31027668349606,1.8155174060265762,44,kafka,high_load,False,0.0,
9794,77203.98153108133,194.39460981486997,1.4693768863971108,130,kafka,high_load,True,44.11455797176731,TSO
9795,98962.69183214795,62.26585648919291,2.425616477673804,19,kafka,high_load,True,41.69504529185863,TSO
9796,76323.42358956455,144.99955310141556,1.628000652887871,142,kafka,high_load,True,54.070026428301965,TSO
9797,85965.54055065298,220.18930082134742,2.2141246342560565,99,kafka,high_load,True,58.095542761745,TSO
9798,16753.40086099786,197.2628911458698,2.050516731747808,22,kafka,high_load,True,68.28073944278937,TSO
9799,20881.962477774185,305.89910761114515,1.9154257490746829,15,kafka,high_load,False,0.0,
9800,392.960408150278,200.41205853011928,2.2804507788680732,19,kafka,high_load,True,54.97220900523984,TSO
9801,90537.6327493043,320.4889883101092,1.7265796757824212,195,kafka,high_load,True,49.469600502662786,TSO
9802,48456.791916773276,76.0625001222417,1.8032112938503644,101,kafka,high_load,True,118.3140994704482,TSO
9803,59110.273714411065,125.51445595046475,1.7047261708343064,121,kafka,high_load,True,43.36779531869314,TSO
9804,28193.109285163664,133.2248016618303,2.1490871822658235,71,kafka,high_load,True,45.03910173394936,TSO
9805,42631.98498732147,98.9283783687958,1.6924368506457104,15,kafka,high_load,True,61.91598247515943,TSO
9806,42598.1511057963,81.18185408216264,1.6269369236957103,30,kafka,high_load,False,0.0,
9807,18124.20140090719,263.34662388405326,2.4681632638885977,57,kafka,high_load,True,57.61721549635676,TSO
9808,49405.64937980847,131.92905192863242,1.480282596404567,122,kafka,high_load,True,55.5594516219572,TSO
9809,32013.06593601223,137.06016085684442,1.8772053044161565,215,kafka,high_load,False,0.0,
9810,81306.52346751995,93.66607953028598,2.541586545361767,475,kafka,high_load,True,106.23203646574096,TSO
9811,12141.531911543945,82.79422102867089,1.8171438177134065,62,kafka,high_load,True,69.83418927782203,TSO
9812,56573.26232174287,147.29800208191295,2.1552716642436858,106,kafka,high_load,True,63.27313333367093,TSO
9813,91746.365032338,171.8409589551555,2.7753814803984502,131,kafka,high_load,True,61.97324430863615,TSO
9814,93485.86434767483,155.4198220078666,2.2851301649704614,30,kafka,high_load,True,52.71837130071138,TSO
9815,26596.470522699234,256.06645053268517,2.1809242361196555,41,kafka,high_load,False,0.0,
9816,54900.710827600255,146.72429186725495,2.3109339428009856,15,kafka,high_load,True,62.66190762275074,TSO
9817,28668.698067145782,92.8360255119004,1.917391731359547,88,kafka,high_load,True,36.76360522490017,TSO
9818,19164.749615472265,286.4361305489052,1.9654113101443424,44,kafka,high_load,True,67.30622224160956,TSO
9819,49441.42064112509,206.88705691387182,2.2464665867688494,54,kafka,high_load,False,0.0,
9820,82867.38030907209,72.35663910813025,1.5878924804699055,83,kafka,high_load,True,70.06692621000093,TSO
9821,33833.490114779306,113.24772560537718,1.8783904010512202,101,kafka,high_load,True,69.89651252999643,TSO
9822,604.1191040497606,142.77611138160665,2.206464497253249,37,kafka,high_load,True,42.47208620460818,TSO
9823,64925.28116952997,108.72865180111067,1.8398696324947192,102,kafka,high_load,True,43.83264481715993,TSO
9824,70178.07245824324,129.97147470428348,2.293575933148963,23,kafka,high_load,True,45.37318626907823,TSO
9825,54404.198226215216,155.5651149934729,2.3483713655506193,99,kafka,high_load,False,0.0,
9826,50396.26631646732,146.3235854012958,2.4111740638963117,46,kafka,high_load,False,0.0,
9827,27694.480972124013,263.9913428583374,2.4136201732673004,79,kafka,high_load,False,0.0,
9828,10963.666554068752,125.53398511394822,1.4990228536711596,235,kafka,high_load,True,43.535077558122,TSO
9829,81994.58090392608,182.74955220081446,2.0198666740956814,36,kafka,high_load,True,60.920832964884944,TSO
9830,99975.22309574156,419.57066002045525,1.8818422945366613,100,kafka,high_load,True,80.02120365318436,TSO
9831,42241.31366056478,95.05665294102253,2.0987293697307434,26,kafka,high_load,True,65.86863806806944,TSO
9832,9417.431119105291,130.77350012738114,2.4356106665387274,50,kafka,high_load,False,0.0,
9833,55983.8296035744,110.80230796514353,2.434185918444239,79,kafka,high_load,True,44.588008052974395,TSO
9834,12941.253469980973,120.83362906842747,1.6230839736704357,63,kafka,high_load,False,0.0,
9835,75480.335642126,137.24212593775064,2.0938111569799145,12,kafka,high_load,True,49.04316066816994,TSO
9836,19536.42333233567,140.26888104197394,2.1478962445487855,30,kafka,high_load,True,55.74652179565453,TSO
9837,75785.41795241444,312.4795282093578,2.2747537599942778,45,kafka,high_load,True,45.03167433843646,TSO
9838,88264.44415794093,191.10236113895758,1.987407306402221,34,kafka,high_load,True,39.91526063375775,TSO
9839,58897.867199432854,418.66799219557095,2.220799687932273,30,kafka,high_load,True,56.652250169977684,TSO
9840,8186.432968529644,235.12323394814842,1.874868397540294,78,kafka,high_load,True,57.4039655544517,TSO
9841,16761.41123515944,181.39201644071287,2.2592347167550004,45,kafka,high_load,True,38.33193282711832,TSO
9842,72600.18443355478,129.58984733123404,2.1481564606748327,13,kafka,high_load,True,32.7694063141298,TSO
9843,70827.45942193351,178.33808968701223,1.4032775065454817,148,kafka,high_load,True,37.38991246578395,TSO
9844,79116.3365234069,76.4293387406402,2.2286958456203743,50,kafka,high_load,False,0.0,
9845,53800.46487133964,117.46925986577182,1.8259067735007222,42,kafka,high_load,False,0.0,
9846,75932.48252233605,82.20301118376015,1.9971928840714226,23,kafka,high_load,True,30.610676522564567,TSO
9847,47580.80619107331,113.90925057778195,2.7483500663678155,69,kafka,high_load,True,52.20664164927355,TSO
9848,89505.09201298846,186.899025276071,1.9514088800602227,153,kafka,high_load,True,54.61277100607161,TSO
9849,67937.95737963397,259.6732868206274,1.8482641141943636,55,kafka,high_load,True,99.2668940091645,TSO
9850,53460.29802897474,248.2326792108978,2.2850200018385265,85,kafka,high_load,True,70.42634423877251,TSO
9851,11758.62429196084,392.98394693372046,1.8715406364284015,15,kafka,high_load,False,0.0,
9852,21702.578091808522,200.49441752137608,1.750171559922257,48,kafka,high_load,True,62.99625722202275,TSO
9853,25394.058931957552,149.01399005539196,1.7272364515777379,38,kafka,high_load,True,124.47875127784103,TSO
9854,37602.66430766335,177.94383796124825,1.6327944579634472,86,kafka,high_load,True,55.7776456149721,TSO
9855,77343.05088642886,165.47120822600402,1.90806704989837,127,kafka,high_load,True,48.37722977372962,TSO
9856,42591.86166667036,80.85322797648311,2.2408895130185384,37,kafka,high_load,False,0.0,
9857,31392.803770534894,101.96520850018942,2.189995986719032,56,kafka,high_load,True,40.52426522999526,TSO
9858,45380.84074702722,139.81447265944016,2.109741944009611,73,kafka,high_load,True,40.826727730870935,TSO
9859,48213.94112686147,170.7568017311836,1.4887140208978469,40,kafka,high_load,False,0.0,
9860,22822.766593623157,92.73799254332712,2.844045327996868,34,kafka,high_load,True,53.74866490983,TSO
9861,1268.5343327735409,112.9796849396505,2.2333468681221187,42,kafka,high_load,True,39.91866358435329,TSO
9862,31036.26585916055,207.58486311748223,2.1028164534195515,42,kafka,high_load,True,49.54411183239566,TSO
9863,88506.6235149491,221.27181378635984,1.969684626611722,122,kafka,high_load,False,0.0,
9864,33515.16731220523,142.75240065551966,2.41752229313603,128,kafka,high_load,True,79.51272050789274,TSO
9865,94628.52624718432,136.01191665838076,1.6375044501798235,86,kafka,high_load,True,32.955495236146376,TSO
9866,77278.61447505168,116.16022032492496,2.369267673324828,77,kafka,high_load,True,51.285983443232624,TSO
9867,60192.241377962564,176.92857479787273,2.0188559775115142,29,kafka,high_load,True,73.04792918347209,TSO
9868,89352.73151405528,122.60327692163833,1.8086897384611995,140,kafka,high_load,True,69.23180074962757,TSO
9869,34740.30184011728,87.05236845712427,2.128340218390178,16,kafka,high_load,True,40.0938196347526,TSO
9870,55345.53609831899,200.0785140020639,2.3692881747893018,10,kafka,high_load,True,42.26812592163437,TSO
9871,77696.56454806622,121.3374260367697,1.9446801103031284,29,kafka,high_load,True,47.27216635779378,TSO
9872,41808.82210916229,81.32800516870836,2.1877759426311667,18,kafka,high_load,True,64.66925537597132,TSO
9873,62752.744095009206,82.06609478696814,2.2657075241439264,20,kafka,high_load,True,28.094397904986717,TSO
9874,98427.23214881153,177.27299379194852,1.7350998762451222,97,kafka,high_load,True,45.980677149987386,TSO
9875,9151.195523738643,293.11738021695544,1.9739065233199746,34,kafka,high_load,True,67.2869344333738,TSO
9876,77012.01344673762,351.728687114073,2.3057568248824225,15,kafka,high_load,False,0.0,
9877,6928.705375848354,250.79374809424317,2.297780907826371,29,kafka,high_load,True,72.59094042103243,TSO
9878,23970.83453457749,268.85857310470385,1.9454080186032896,40,kafka,high_load,False,0.0,
9879,84078.05189478531,302.7521775912844,1.4139536028599624,43,kafka,high_load,True,27.10686408645954,TSO
9880,71137.68832415303,114.30013420212013,1.730741545172774,6,kafka,high_load,True,52.395698064165465,TSO
9881,84272.47976696563,206.37800513913535,1.9017317830075555,42,kafka,high_load,True,38.23349348874118,TSO
9882,28380.129487678518,426.69270582777915,1.6594507941390568,41,kafka,high_load,True,37.531913000560024,TSO
9883,79153.18194336264,146.9219500900245,2.234146462895966,51,kafka,high_load,True,40.09686002176877,TSO
9884,33915.89501928525,76.75910151359594,1.904964909260265,39,kafka,high_load,True,47.537756108932435,TSO
